internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22692529,Lewinia muelleri,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Lewinia,muelleri,,,,,"(Rothschild, 1893)","Sometimes placed in genus <em>Dryolimnas</em>. Closely related to <em>L. mirifica</em> and <em>L. pectoralis</em>; on occasion regarded as subspecies of <em>L. pectoralis</em>, but differs in its much smaller wing (score estimated at 3); much reduced streaking on crown and hindneck (2); upperparts with sparser, narrower streaking (1); barring on upperwing-coverts reduced (1). Monotypic."
22705397,Mohoua ochrocephala,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOHOUIDAE,Mohoua,ochrocephala,,,,,"(Gmelin, 1789)",
103772009,Artisornis sousae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Artisornis,sousae,,,,,"(Benson, 1945)","<p><em>Artisornis moreaui </em>and<em> A. sousae</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. moreaui</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>"
22686311,Alipiopsitta xanthops,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Alipiopsitta,xanthops,,,,,"(Spix, 1824)",
22734762,Clytorhynchus sanctaecrucis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Clytorhynchus,sanctaecrucis,,,,,"Mayr, 1933",
103819606,Phyllastrephus viridiceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,viridiceps,,,,,"Rand, 1955","<p><em>Phyllastrephus albigularis </em>and<em> P. viridiceps</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. albigularis</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22714185,Zosterops luteirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,luteirostris,,,,,"Hartert, 1904",
62233372,Aratinga solstitialis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aratinga,solstitialis,,,,,"(Linnaeus, 1758)","<em>Aratinga solstitialis</em> and <em>A. maculata</em> (del Hoyo and Collar 2014) were previously lumped as <em>A.</em> <em>solstitialis</em> following Sibley and Monroe (1990, 1993) and Stotz <em>et al.</em> (1996)."
103656912,Pitta rosenbergii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Pitta,rosenbergii,,,,,"Schlegel, 1871","<p><em>Pitta sordida, P. novaeguineae </em>and<em> P. rosenbergii</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. sordida</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103762270,Cyornis djampeanus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Cyornis,djampeanus,,,,,"(Hartert, 1896)","<p><em>Cyornis rufigastra </em>and<em> C. djampeanus </em>(del Hoyo and Collar 2016) were previously lumped as <em>C. rufigastra</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22705778,Perisoreus internigrans,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Perisoreus,internigrans,,,,,"(Thayer & Bangs, 1912)",
62181308,Pionites leucogaster,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pionites,leucogaster,,,,,"(Kuhl, 1820)","<em>Pionites leucogaster</em>, <em>P. xanthomerius</em> and <em>P. xanthurus</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. leucogaster</em> following Sibley and Monroe (1990, 1993)."
22705095,Lanius senator,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LANIIDAE,Lanius,senator,,,,,"Linnaeus, 1758",
22686037,Touit melanonotus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Touit,melanonotus,,,,,"(Wied, 1820)",
22708745,Turdus menachensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,menachensis,,,,,"Ogilvie-Grant, 1913",
22729967,Pyrilia aurantiocephala,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrilia,aurantiocephala,,,,,"(Gaban-Lima, Raposo & Hofling, 2002)",
22720053,Serinus syriacus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Serinus,syriacus,,,,,"Bonaparte, 1851","Has sometimes been thought to be closely related to <em>S. serinus</em>, <em>S. canaria </em>and <em>S. canicollis</em>, but recent DNA analyses recovered this species as sister to <em>S. pusillus</em> (Zuccon <em>et al.</em> 2012). Monotypic."
22698640,Pitta superba,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Pitta,superba,,,,,"Rothschild & Hartert, 1914",
22707300,Symposiachrus julianae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Symposiachrus,julianae,,,,,"(Ripley, 1959)",<p><em>Symposiachrus julianae </em>(del Hoyo and Collar 2016) was previously listed as <em>Monarcha julianae</em>.</p>
22683582,Tanysiptera ellioti,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Tanysiptera,ellioti,,,,,"Sharpe, 1970",
22686246,Amazona tucumana,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,tucumana,,,,,"(Cabanis, 1885)",
22726579,Chrysocolaptes erythrocephalus,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Chrysocolaptes,erythrocephalus,,,,,"Sharpe, 1877","<em>Chrysocolaptes lucidus, C. guttacristatus, C. stricklandi, C. strictus, C. haematribon, C. erythrocephalus </em>and <em>C. xanthocephalus </em>(del Hoyo and Collar 2014) were previously lumped as C. <em>lucidus </em>following Sibley and Monroe (1990, 1993)."
22686251,Amazona pretrei,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,pretrei,,,,,"(Temminck, 1830)",
22713004,Xanthomixis apperti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,BERNIERIDAE,Xanthomixis,apperti,,,,,"(Colston, 1972)",<p><em>Xanthomixis apperti </em>(del Hoyo and Collar 2016) was previously listed as <em>Bernieria apperti</em>.</p>
22682504,Rhabdotorrhinus exarhatus,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Rhabdotorrhinus,exarhatus,,,,,"(Temminck, 1823)",<em>Rhabdotorrhinus   exarhatus</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Penelopides</em>.
22687901,Heliangelus regalis,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Heliangelus,regalis,,,,,"Fitzpatrick, Willard & Terborgh, 1979",
22726315,Trichoglossus rosenbergii,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,rosenbergii,,,,,"Schlegel, 1871","<p><em>Trichoglossus haematodus, T. forsteni, T. capistratus, T. weberi, T. rubritorquis, T. moluccanus </em>and<em> T. rosenbergii </em>(del Hoyo and Collar 2014) were previously lumped as <em>T. haematodus </em>following Christidis and Boles (1994), and before then were split as <em>T. haematodus </em>and<em> T. rubritorquis </em>following Sibley and Monroe (1990, 1993).</p>"
22685797,Pyrrhura lepida,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,lepida,,,,,"(Wagler, 1832)",
45422118,Pyrrhura amazonum,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,amazonum,,,,,"Hellmayr, 1906","<em>Pyrrhura picta</em>, <em>P. snethlageae</em>, <em>P. parvifrons</em>, <em>P. amazonum</em>, <em>P. lucianii</em>, <em>P. roseifrons</em>, <em>P. peruviana</em>, <em>P. subandina</em>, <em>P. caeruleiceps</em> and <em>P. eisenmanni </em>(del Hoyo and Collar 2014) were previously lumped as <em>P. picta</em> following Sibley and Monroe (1990, 1993)."
22713953,Zosterops winifredae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,winifredae,,,,,"Sclater, 1935","<em>Zosterops poliogastrus, Z. kaffensis, Z. kulalensis, Z. kikuyuensis, Z. silvanus, Z. eurycricotus, Z. mbuluensis </em>and<em> Z. winifredae</em> (del Hoyo and Collar 2016) were previously lumped as <em>Z. poliogastrus</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993)."
22684519,Eos cyanogenia,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eos,cyanogenia,,,,,"Bonaparte, 1850",
22703535,Eleoscytalopus psychopompus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Eleoscytalopus,psychopompus,,,,,"(Teixeira & Carnevalli, 1989)",
22703487,Scytalopus unicolor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Scytalopus,unicolor,,,,,"Salvin, 1895",
22729258,Scytalopus sanctaemartae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHINOCRYPTIDAE,Scytalopus,sanctaemartae,,,,,"Chapman, 1915",
22707336,Metabolus takatsukasae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Metabolus,takatsukasae,,,,,"(Yamashina, 1931)",<p><em>Metabolus takatsukasae </em>(del Hoyo and Collar 2016) was previously listed as <em>Monarcha takatsukasae</em>.</p>
22708024,Xenopirostris xenopirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Xenopirostris,xenopirostris,,,,,"(Lafresnaye, 1850)",
22704520,Oreoscopus gutturalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Oreoscopus,gutturalis,,,,,"(De Vis, 1889)",
22734320,Pomarea mendozae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Pomarea,mendozae,,,,,"(Hartlaub, 1854)",
22702372,Synallaxis fuscorufa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,fuscorufa,,,,,"Sclater, 1882",
22714043,Zosterops saypani,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,saypani,,,,,"Dubois, 1902",<p><em>Zosterops conspicillatus </em>and<em> Z. saypani </em>(del Hoyo and Collar 2016) were previously lumped as <em>Z. conspicillatus </em>following Slikas <em>et al</em>. (2000).</p>
22713815,Apalis chirindensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Apalis,chirindensis,,,,,"Shelley, 1906",
22684727,Zanda baudinii,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Zanda,baudinii,,,,,"(Lear, 1832)","<em>Zanda baudinii</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Calyptorhynchus</em>. Original note from Illustrated Checklists: Closely related to <em>Z. funerea</em> and <em>Z. latirostris</em>. Long considered conspecific with latter, but currently treated as separate species because ecology quite different, and bill significantly longer; difficulty in field identification, compounded by long history of conspecific treatment, has led to uncertainty regarding limits of range in area of overlap, and to publication of some inaccurate maps. Present species has also, on occasion, been lumped in <em>Z. funerea</em>. Confusion over bill size of specimen used in original description led to proposal of subspecies <em>tenuirostris</em>, but this name shown to be synonymous with <em>baudinii</em> (Schodde and Mason 1997). Monotypic."
22684755,Callocephalon fimbriatum,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Callocephalon,fimbriatum,,,,,"(Grant, 1803)",
22713766,Apalis sharpii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Apalis,sharpii,,,,,"Shelley, 1884",
22691435,Ptilinopus roseicapilla,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,roseicapilla,,,,,"(Lesson, 1831)",
22697742,Fregata andrewsi,ANIMALIA,CHORDATA,AVES,SULIFORMES,FREGATIDAE,Fregata,andrewsi,,,,,"Mathews, 1914",Monotypic.
22680572,Turnix olivii,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,TURNICIDAE,Turnix,olivii,,,,,"Robinson, 1900",
22701549,Herpsilochmus parkeri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Herpsilochmus,parkeri,,,,,"Davis & O'Neill, 1986",
22695699,Erythrotriorchis radiatus,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Erythrotriorchis,radiatus,,,,,"(Latham, 1801)",
22685194,Neophema chrysostoma,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Neophema,chrysostoma,,,,,"(Kuhl, 1820)",
22727593,Cyclopsitta coxeni,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyclopsitta,coxeni,,,,,"Gould, 1867","<p><em>Cyclopsitta diophthalma </em>and <em>C. coxeni </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. diophthalma</em> following Sibley and Monroe (1990, 1993).<em></em></p>"
22703627,Scenopoeetes dentirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PTILONORHYNCHIDAE,Scenopoeetes,dentirostris,,,,,"(Ramsay, 1876)",
22696197,Spizaetus ornatus,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Spizaetus,ornatus,,,,,"(Daudin, 1800)",
22703661,Prionodura newtoniana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PTILONORHYNCHIDAE,Prionodura,newtoniana,,,,,"De Vis, 1883",
22703783,Amytornis woodwardi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALURIDAE,Amytornis,woodwardi,,,,,"Hartert, 1905",
22735654,Amytornis ballarae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALURIDAE,Amytornis,ballarae,,,,,"Condon, 1969",
22725463,Coua pyropyga,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coua,pyropyga,,,,,"Grandidier, 1867","<p><em>Coua cristata and C. pyropyga </em>(del Hoyo and Collar 2014) were previously lumped as <em>C. cristata </em>following Sibley and Monroe (1990, 1993).<em></em></p>"
22704148,Melithreptus validirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melithreptus,validirostris,,,,,"(Gould, 1837)",
22704046,Bolemoreus hindwoodi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Bolemoreus,hindwoodi,,,,,"(Longmore & Boles, 1983)",<p><em>Bolemoreus hindwoodi </em>(del Hoyo and Collar 2016) was previously listed as <em>Lichenostomus hindwoodi</em>.</p>  <p>&#160;</p>
22689875,Caprimulgus ruficollis,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,ruficollis,,,,,"Temminck, 1820",
22704513,Pycnoptilus floccosus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Pycnoptilus,floccosus,,,,,"Gould, 1851",
22704546,Sericornis keri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Sericornis,keri,,,,,"Mathews, 1920",
22704748,Aphelocephala leucopsis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Aphelocephala,leucopsis,,,,,"(Gould, 1841)",
22704627,Acanthiza katherina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Acanthiza,katherina,,,,,"De Vis, 1905",
22705553,Colluricincla boweri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Colluricincla,boweri,,,,,"Ramsay, 1885",
22706193,Lophorina victoriae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Lophorina,victoriae,,,,,"(Gould, 1850)",<p><em>Lophorina victoriae </em>(del Hoyo and Collar 2016) was previously listed as <em>Ptiloris victoriae</em>.</p>
103753555,Heteromyias cinereifrons,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Heteromyias,cinereifrons,,,,,"(Ramsay, 1876)","<p><em>Heteromyias albispecularis, H. armiti </em>and<em> H. cinereifron</em>s (del Hoyo and Collar 2016) were previously lumped as <em>H. albispecularis </em>(see Christidis and Boles [1994, 2008]).</p>"
22714226,Zosterops tenuirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,tenuirostris,,,,,"Gould, 1837",
22719660,Stagonopleura guttata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Stagonopleura,guttata,,,,,"(Shaw, 1796)",
22720132,Crithagra xantholaema,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Crithagra,xantholaema,,,,,"(Salvadori, 1896)",<p><em>Crithagra xantholaema</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Serinus</em> and listed as <em>S. xantholaemus </em>following Dowsett &amp; Forbes-Watson (1993).</p>
22704840,Melanodryas vittata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Melanodryas,vittata,,,,,"(Quoy & Gaimard, 1830)",
22684749,Calyptorhynchus lathami,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Calyptorhynchus,lathami,,,,,"(Temminck, 1807)",
22704507,Dasyornis brachypterus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DASYORNITHIDAE,Dasyornis,brachypterus,,,,,"(Latham, 1801)",
22709303,Humblotia flavirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Humblotia,flavirostris,,,,,"Milne-Edwards & Oustalet, 1885",
22685237,Pezoporus occidentalis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pezoporus,occidentalis,,,,,"(Gould, 1861)",
103823897,Hypsipetes parvirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Hypsipetes,parvirostris,,,,,"Milne-Edwards &amp; Oustalet, 1885","<p><em>Hypsipetes parvirostris </em>and<em> H. moheliensis</em> (del Hoyo and Collar 2016) were previously lumped as <em>H. parvirostris</em> following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22680556,Turnix melanogaster,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,TURNICIDAE,Turnix,melanogaster,,,,,"(Gould, 1837)",
22727425,Lophura pyronota,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lophura,pyronota,,,,,"(G. R. Gray, 1834)","<p><em>Lophura erythrophthalma</em>&#160;and&#160;<em>L. pyronota&#160;</em>(del Hoyo and Collar 2014) were previously lumped as&#160;<em>L. erythrophthalma&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22683249,Halcyon pileata,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Halcyon,pileata,,,,,"(Boddaert, 1783)",
22693049,Pedionomus torquatus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,PEDIONOMIDAE,Pedionomus,torquatus,,,,,"Gould, 1841",
22678646,Leipoa ocellata,ANIMALIA,CHORDATA,AVES,GALLIFORMES,MEGAPODIIDAE,Leipoa,ocellata,,,,,"Gould, 1840",
22692395,Hypotaenidia sylvestris,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia,sylvestris,,,,,"(Sclater, 1869)","<em>Gallirallus conditicius</em> (Sibley and Monroe 1990, 1993), known only from the type reputedly collected in the Apiang Group of the Gilbert Islands, Kiribati, in 1861, is not recognised as a separate species but is treated as a synonym of <em>H. sylvestris</em> (Greenway 1952, Olson 1992).<em>  </em>  <p></p><br/><em>Hypotaenidia sylvestris</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Gallirallus</em>."
22735692,Rostratula australis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ROSTRATULIDAE,Rostratula,australis,,,,,"(Gould, 1838)",
22728020,Buteo oreophilus,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,oreophilus,,,,,"Hartert &amp; Neumann, 1914","<p><em>Buteo oreophilus</em> and <em>B. trizonatus</em> (del Hoyo and Collar 2014) were previously lumped as <em>B. oreophilus </em>following Sibley and Monroe (1990, 1993).</p><p></p>"
22695039,Elanus scriptus,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ELANIDAE,Elanus,scriptus,,,,,"Gould, 1842",Previously placed in family Accipitridae but moved to current family based on the phylogeny of Starikov and Wink (2020). Monotypic.
22696479,Falco hypoleucos,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,hypoleucos,,,,,"Gould, 1841",
22714454,Bradypterus grandis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Bradypterus,grandis,,,,,"Ogilvie-Grant, 1917",
22685150,Psephotellus chrysopterygius,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,chrysopterygius,,,,,"(Gould, 1858)",<em>Psephotellus chrysopterygius</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Psephotus</em>.
22684636,Vini stepheni,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Vini,stepheni,,,,,"(North, 1908)",
22684733,Zanda latirostris,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Zanda,latirostris,,,,,"(Carnaby, 1948)","<em>Zanda latirostris</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Calyptorhynchus</em>. Original note from Illustrated Checklists: Closely related to<em> Z. funerea</em> and <em>Z. baudinii</em>. Long considered conspecific with latter, mainly on account of identical plumages (Juniper and Parr 1998), but currently treated as separate because present species’ ecology quite different and bill significantly shorter than that of <em>Z. baudinii</em>; difficulty in field identification, compounded by long history of conspecific treatment, has led to uncertainty regarding limits of range in area of overlap, and to publication of some inaccurate maps. Exhaustive analysis of all available specimens of taxa in present genus suggested that <em>latirostris </em>was so similar to South Australian <em>Z. funerea </em>that it might perhaps be treated as subspecies of latter. Monotypic."
22692711,Zapornia atra,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Zapornia,atra,,,,,"(North, 1908)",<em>Zapornia atra</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Porzana</em>. In the past sometimes assigned to monotypic genus <em>Nesophylax</em>. Closely related to <em>Z. tabuensis</em> and <em>Z. monasa</em>. Monotypic.
22685081,Polytelis alexandrae,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Polytelis,alexandrae,,,,,"Gould, 1863",
22703608,Atrichornis rufescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ATRICHORNITHIDAE,Atrichornis,rufescens,,,,,"(Ramsay, 1867)",
22703612,Atrichornis clamosus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ATRICHORNITHIDAE,Atrichornis,clamosus,,,,,"(Gould, 1844)",
22703776,Stipiturus mallee,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALURIDAE,Stipiturus,mallee,,,,,"Campbell, 1908",
22703786,Amytornis dorotheae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALURIDAE,Amytornis,dorotheae,,,,,"(Mathews, 1914)",
22704493,Pardalotus quadragintus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARDALOTIDAE,Pardalotus,quadragintus,,,,,"Gould, 1838",
22704751,Aphelocephala pectoralis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Aphelocephala,pectoralis,,,,,"(Gould, 1871)",
22692167,Grus japonensis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,japonensis,,,,,"(Müller, 1776)","Subspecies status formerly suggested for mainland and Japanese breeding populations, based on differences in vocalization patterns; some variation between these populations in morphology, coloration and egg size, but preliminary DNA analysis has shown no significant genetic distinction. Monotypic."
22729604,Thalassarche cauta,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,cauta,,,,,"(Gould, 1841)",
22705434,Pachycephala rufogularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Pachycephala,rufogularis,,,,,"Gould, 1841",
22704441,Manorina melanotis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Manorina,melanotis,,,,,"(Wilson, 1911)",
22685162,Cyanoramphus unicolor,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,unicolor,,,,,"(Lear, 1831)",
22724553,Cyanoramphus forbesi,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,forbesi,,,,,"Rothschild, 1893","Since 1930 commonly treated as a subspecies of <em>C. auriceps</em>, and clearly the two are closely related; present species differs, however, in its considerably larger size, with mean male wing 128.2 (n=6) vs 109.9 (n=10) (Forshaw 1989) (at least 2), its lack of red line between frons and eye (2), outer webs of flight-feathers greenish-blue vs violet-blue (2), and more yellowish underparts (1). Has hybridized extensively with <em>C. novaezelandiae chathamensis</em>, to the extent that it was almost eradicated by genetic swamping (Chan Chi-hang <em>et al.</em> 2005, Chan Chi-hang <em>et al.</em> 2006, Triggs and Daugherty 1996). Monotypic."
22685175,Cyanoramphus auriceps,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,auriceps,,,,,"(Kuhl, 1820)",
103734886,Petroica dannefaerdi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Petroica,dannefaerdi,,,,,"(Rothschild, 1894)","<p><em>Petroica macrocephala </em>and<em> P. dannefaerdi</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. macrocephala</em> following Sibley &amp; Monroe (1990, 1993), Turbott (1990).</p>"
22732918,Hemiphaga chathamensis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Hemiphaga,chathamensis,,,,,"(Rothschild, 1891)","<p><em>Hemiphaga novaeseelandiae</em> and <em>H. chathamensis</em> (del Hoyo and Collar<em>&#160;</em>2014) were previously lumped as <em>H. novaeseelandiae</em> following Sibley and Monroe (1990, 1993). Usually considered conspecific with <em>H. novaeseelandiae</em>, but differs in its grey vs blue-green rump and primary wing-coverts (3); matt blackish-grey vs glossy dark green crown, throat, breast and neck-sides (3); reduced dull maroon carpal area (2); dark green vs whitish undertail-coverts (ns2); darker tail (ns1); much stouter bill (not measured, but estimated at 2); also modest genetic divergence (Goldberg <em>et al.</em> 2010). Monotypic.<em></em></p>"
22693656,Haematopus chathamensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,chathamensis,,,,,"Hartert, 1927","Has frequently been considered a subspecies of <em>H. unicolor</em> or of <em>H. ostralegus</em>; differentiation relatively weak, and species status perhaps questionable. Recent study of mtDNA, however, supported treatment as a separate species (Banks and Paterson 2007). Form <em>H. ostralegus</em> <em>finschi</em> has on occasion been associated with present species. Monotypic."
